FileVersion,1
Sprites,64
Colorselector,0,255,128,0
Colorselector,1,0,0,0
Colorselector,2,86,86,86
Colorselector,3,172,172,172
Colorselector,4,255,255,255
Colorselector,5,128,0,128
Colorselector,6,0,255,255
Colorselector,7,255,0,0
Colorselector,8,0,255,64
Colorselector,9,247,121,200
Colorselector,10,128,128,255
Colorselector,11,0,0,255
Colorselector,12,0,128,0
Colorselector,13,180,237,103
Colorselector,14,255,0,128
Colorselector,15,255,255,0
Colorselector,16,255,0,255
SpriteStart
SpriteBitmapBlock,0,192,256
11,11,11,14,11,11,11,14,11,11,11,11,11,11,11,7,11,11,11,11,7,7,7,7,11,7,11,11,11,11,11,11,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,15,15,15,11,11,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,14,11,11,11,14,11,11,11
11,14,11,11,11,14,11,11,11,11,11,11,11,11,7,7,7,7,7,7,11,11,11,11,7,7,7,11,11,11,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,15,15,15,11,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,14,11,11,11,14,11
11,11,11,14,11,11,11,14,11,11,11,11,11,11,7,7,7,7,7,11,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,15,15,15,15,15,11,11,11,11,11,15,11,11,11,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,15,15,11,11,11,11,11,11,11,11,11,11,11,11,11,11,14,11,11,11,14,11,11,11
11,14,11,11,11,14,11,11,11,11,11,11,11,11,7,7,11,11,11,11,7,7,7,7,7,7,11,11,11,11,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,15,15,15,11,11,15,15,15,11,11,11,15,15,11,11,11,11,15,11,11,11,11,11,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,15,11,15,15,15,15,15,15,11,11,11,11,11,11,11,11,11,11,11,11,11,14,11,11,11,14,11
11,11,11,14,11,11,11,11,11,11,11,11,11,11,7,7,11,7,11,7,11,11,11,7,7,7,11,11,11,11,11,11,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,15,15,15,15,11,11,11,15,15,11,11,11,11,11,15,11,11,11,11,15,15,11,11,11,11,11,11,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,11,11,11,11,11,11,11,11,11,11,11,15,11,15,11,15,15,15,15,15,15,15,15,15,11,11,11,11,11,11,11,11,11,11,11,11,11,14,11,11,11
11,14,11,11,11,14,11,11,11,11,11,11,11,11,7,7,11,7,11,7,11,7,11,7,7,7,11,11,11,11,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,15,15,11,11,11,11,15,15,11,11,11,15,15,11,11,11,11,15,15,11,11,11,11,15,15,11,11,11,11,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,11,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,11,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,11,11,14,11,11,11,11,11,11,11,15,11,15,11,15,11,15,15,15,15,15,15,15,15,15,15,15,15,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,14,11,11,11,11,11,11,11,11,11,7,7,7,11,7,11,7,11,7,11,7,7,7,11,11,11,11,11,11,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,11,11,11,11,11,11,11,11,11,11,11,15,11,11,11,11,11,11,15,15,11,11,11,11,15,15,11,11,11,11,15,11,11,11,15,15,11,11,11,11,11,11,15,11,11,11,11,11,11,11,11,11,11,11,11,11,14,11,11,11,14,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,14,11,11,11,11,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,11,11,11,11,11,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,11,11,11,11,11,11,11,11,11,15,11,15,11,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,11,11,11,11,11,11,14,11,11,11,11,11,11,11
11,14,11,11,11,11,11,11,11,11,11,11,11,7,7,7,11,11,11,11,11,7,11,7,7,7,11,11,11,11,11,11,11,11,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,11,11,11,15,15,15,15,11,11,15,15,11,11,11,11,11,11,15,11,11,11,11,11,15,11,11,11,11,15,15,15,15,15,15,15,15,11,11,11,11,15,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,14,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,14,11,11,11,11,11,11,11,11,11,11,11,14,11,11,11,14,11,11,11,11,11,11,11,11,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,11,11,15,11,15,11,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,11,11,11,11,11,11,14,11,11,11,14,11
11,11,11,14,11,11,11,14,11,11,11,11,11,11,11,11,7,7,7,11,11,11,11,11,7,11,11,11,11,11,11,11,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,11,11,11,15,15,15,15,15,15,15,11,15,15,11,11,11,11,11,11,15,15,11,11,11,11,15,15,11,11,11,15,15,15,11,11,11,11,15,15,11,11,11,15,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,11,11,11,11,11,11,11,15,11,15,11,15,15,3,3,3,3,3,3,3,3,15,15,15,15,15,15,15,15,15,15,15,15,15,11,11,11,11,11,11,11,11,11,11,11
11,14,11,11,11,14,11,11,11,14,11,11,11,11,11,11,11,11,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,11,11,11,11,11,15,15,11,11,11,11,11,11,15,15,11,11,11,11,11,11,15,15,11,11,11,11,15,15,11,11,11,15,15,11,11,11,11,11,15,15,11,11,11,15,15,11,11,11,11,11,11,11,11,7,7,7,11,11,11,11,11,11,11,11,11,11,11,11,7,7,7,11,11,11,11,11,11,11,11,11,7,7,7,7,11,11,11,11,11,11,11,11,11,11,11,11,11,7,7,7,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,7,7,7,11,11,11,11,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,14,11,11,11,11,11,11,11,11,11,11,11,15,11,15,11,15,15,15,1,3,1,3,1,3,1,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,11,11,11,11,11,11,11,11,11,11
