FileVersion,1
Sprites,64
Colorselector,0,45,22,0
Colorselector,1,0,0,0
Colorselector,2,86,86,86
Colorselector,3,172,172,172
Colorselector,4,255,255,255
Colorselector,5,128,0,128
Colorselector,6,132,240,255
Colorselector,7,255,0,0
Colorselector,8,0,255,64
Colorselector,9,247,121,200
Colorselector,10,128,0,0
Colorselector,11,0,155,0
Colorselector,12,166,166,255
Colorselector,13,247,235,194
Colorselector,14,138,123,72
Colorselector,15,86,77,46
Colorselector,16,255,0,255
spritebank,0
SpriteStart
SpriteBitmapBlock,0,58,24
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,14
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,14,14,14,14
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,14,14,14,14,14,14
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,14,14,13,14,13,14,13
16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,14,14,13,14,13,14,13,14
16,16,16,16,16,16,16,16,16,16,16,16,16,0,14,14,14,13,14,13,14,13,14,13
16,16,16,16,16,16,16,16,16,16,16,16,0,14,14,14,13,14,13,14,13,13,13,13
16,16,16,16,16,16,16,16,16,16,16,16,0,14,14,13,14,13,14,13,13,13,13,13
16,16,16,16,16,16,16,16,16,16,16,0,14,14,13,14,13,14,13,13,13,13,13,13
16,16,16,16,16,16,16,16,16,16,16,0,14,14,14,13,14,13,13,13,13,13,13,13
16,16,16,16,16,16,16,16,16,16,0,14,14,14,13,14,13,13,13,13,13,13,13,13
16,16,16,16,16,16,16,16,16,0,14,14,14,13,14,13,13,13,13,13,13,13,13,13
16,16,16,16,16,16,16,16,16,0,14,14,13,14,13,13,13,13,13,13,13,13,13,13
16,16,16,16,16,16,16,16,16,0,14,14,14,13,13,13,13,13,14,13,14,13,14,13
16,16,16,16,16,16,16,16,16,0,14,14,13,14,13,14,13,14,13,14,14,14,14,14
16,16,16,16,16,16,16,16,0,14,14,14,14,13,13,14,14,14,14,0,0,0,0,0
16,16,16,16,16,16,16,16,0,14,14,14,13,14,14,0,0,0,0,0,0,0,0,0
16,16,16,16,16,16,16,16,0,14,14,13,14,13,0,0,0,0,0,0,0,0,0,0
16,16,16,16,16,16,16,16,0,14,13,14,13,14,0,0,0,0,0,0,0,0,0,0
16,16,16,16,16,16,16,16,0,14,14,13,14,0,0,0,10,7,0,10,0,0,0,0
16,16,16,16,16,16,16,16,0,14,13,14,0,0,0,7,7,10,7,0,10,0,0,0
16,16,16,16,16,16,16,16,0,14,14,0,0,0,7,7,9,7,10,7,0,10,0,0
16,16,16,16,16,16,16,16,0,14,13,0,0,0,10,7,7,7,7,10,10,0,0,0
16,16,16,16,16,16,16,0,14,14,14,0,0,0,7,10,7,7,10,7,0,10,0,0
16,16,16,16,16,16,16,0,14,14,13,0,0,0,10,7,7,10,7,0,10,0,0,0
16,16,16,16,16,16,16,0,14,14,14,0,0,0,0,10,0,10,0,10,0,0,0,0
16,16,16,16,16,16,0,14,14,14,13,14,0,0,0,0,10,0,10,0,0,0,0,0
16,16,16,16,16,16,0,14,14,13,14,13,14,0,0,0,0,0,0,0,0,0,0,0
16,16,16,16,16,0,14,14,13,14,13,14,13,14,0,0,0,0,0,0,0,0,0,0
16,16,16,16,16,0,14,14,14,13,13,13,14,13,14,0,0,0,0,0,0,0,0,0
16,16,16,16,0,14,14,14,13,14,13,13,13,14,13,14,14,0,0,0,0,0,14,14
16,16,16,16,0,14,14,13,14,13,14,13,13,13,14,13,14,14,14,14,14,14,14,13
16,16,16,16,16,0,14,14,0,0,13,14,13,13,13,13,13,14,13,14,13,14,13,13
16,16,16,16,16,16,0,14,14,0,0,0,14,13,13,13,13,13,13,13,13,13,13,13
16,16,16,16,16,16,0,14,14,0,0,0,0,14,13,13,13,13,13,13,13,13,13,13
16,16,16,16,16,16,16,0,14,0,0,0,14,13,14,13,13,13,13,13,13,13,13,13
16,16,16,16,16,16,16,0,14,14,13,14,13,14,13,13,13,13,13,13,13,13,13,14
