FileVersion,1
Sprites,64
Colorselector,0,0,0,0
Colorselector,1,128,0,255
Colorselector,2,0,255,255
Colorselector,3,255,255,255
Colorselector,4,64,64,64
Colorselector,5,80,80,80
Colorselector,6,96,96,96
Colorselector,7,112,112,112
Colorselector,8,128,128,128
Colorselector,9,144,144,144
Colorselector,10,160,160,160
Colorselector,11,176,176,176
Colorselector,12,192,192,192
Colorselector,13,208,208,208
Colorselector,14,224,224,224
Colorselector,15,240,240,240
Colorselector,16,255,0,255
spritebank,0
SpriteStart
SpriteBitmapBlock,0,67,24
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0
0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0
0,0,0,1,1,1,1,1,2,1,0,0,0,0,0,2,2,2,2,2,2,2,0,0
0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,2,2,2,2,2,1,2,0,0
0,0,0,0,0,1,2,1,2,1,1,2,0,0,2,2,2,2,2,2,2,2,2,0
0,0,0,0,0,0,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,1,0
0,0,0,0,0,0,0,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1
0,0,0,0,0,0,0,1,2,1,2,1,2,2,2,2,2,2,0,2,1,2,1,2
0,0,0,0,0,0,0,0,1,2,1,2,2,2,2,2,2,0,0,0,2,1,2,1
0,0,0,0,0,0,0,0,0,1,2,1,2,2,2,2,2,0,0,0,1,1,1,1
0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,0,0,0,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,1,1,0,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
